col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr
actor.last_update,store.last_update,actor,store,0.000000,0.000000,1.000000,0.038695,1.000000
address.address_id,address.address,address,address,0.281300,0.076484,0.700000,0.033278,0.755879
address.address_id,address.address2,address,address,0.772305,0.209986,0.700000,0.048898,0.722504
address.address_id,address.district,address,address,0.291730,0.079320,0.200000,0.033135,0.380170
address.address_id,address.city_id,address,address,0.011755,0.003196,0.300000,0.037183,0.474201
address.address_id,address.postal_code,address,address,0.000536,0.000146,0.090909,0.042121,0.318145
address.address_id,address.phone,address,address,2.081943,0.566070,0.100000,0.048427,0.183483
address.address_id,address.last_update,address,address,0.289800,0.078795,0.090909,0.032677,0.298483
address.address_id,category.category_id,address,category,0.000000,0.000000,0.363636,0.054106,0.522727
address.address_id,category.name,address,category,0.261272,0.071039,0.100000,0.049352,0.307240
address.address_id,category.last_update,address,category,0.618836,0.168258,0.090909,0.034383,0.276117
address.address_id,city.city_id,address,city,0.000000,0.000000,0.300000,0.037672,0.475000
address.address_id,city.city,address,city,0.390986,0.106307,0.000000,0.027312,0.223423
address.address_id,city.country_id,address,city,0.096309,0.026186,0.300000,0.033789,0.468454
address.address_id,city.last_update,address,city,0.618836,0.168258,0.090909,0.027824,0.276117
address.address_id,customer.customer_id,address,customer,0.000000,0.000000,0.272727,0.089088,0.454545
address.address_id,customer.store_id,address,customer,0.240499,0.065390,0.500000,0.073792,0.608652
address.address_id,customer.first_name,address,customer,0.279161,0.075902,0.100000,0.068567,0.306024
address.address_id,customer.last_name,address,customer,0.263061,0.071525,0.000000,0.065822,0.232119
address.address_id,customer.email,address,customer,0.284342,0.077311,0.200000,0.059479,0.380672
address.address_id,customer.address_id,address,customer,0.085691,0.023299,1.000000,0.072050,0.994175
address.address_id,customer.active,address,customer,0.340020,0.092450,0.100000,0.087001,0.301888
address.address_id,customer.create_date,address,customer,0.339740,0.092374,0.090909,0.070191,0.295088
address.address_id,customer.last_update,address,customer,0.618836,0.168258,0.090909,0.070106,0.276117
address.address_id,film.film_id,address,film,0.000000,0.000000,0.300000,0.034593,0.475000
address.address_id,film.title,address,film,0.281910,0.076650,0.100000,0.031433,0.305838
address.address_id,film.description,address,film,0.466529,0.126847,0.090909,0.037072,0.286470
address.address_id,film.release_year,address,film,0.412062,0.112038,0.166667,0.030704,0.346991
address.address_id,film.language_id,address,film,0.619116,0.168335,0.363636,0.029693,0.480643
address.address_id,film.original_language_id,address,film,0.772305,0.209986,0.200000,0.039053,0.347504
address.address_id,film.rental_duration,address,film,0.059984,0.016309,0.133333,0.039091,0.345922
address.address_id,film.rental_rate,address,film,0.154829,0.042097,0.000000,0.036801,0.239476
address.address_id,film.length,address,film,0.026050,0.007083,0.100000,0.035515,0.323229
address.address_id,film.replacement_cost,address,film,0.078421,0.021322,0.187500,0.030795,0.385294
address.address_id,film.rating,address,film,0.278624,0.075756,0.100000,0.034470,0.306061
address.address_id,film.special_features,address,film,0.479480,0.130368,0.125000,0.035161,0.311158
address.address_id,film.last_update,address,film,0.618836,0.168258,0.090909,0.024133,0.276117
address.address_id,film_category.film_id,address,film_category,0.000000,0.000000,0.300000,0.056703,0.475000
address.address_id,film_category.category_id,address,film_category,0.062870,0.017094,0.363636,0.060163,0.518453
address.address_id,film_category.last_update,address,film_category,0.618836,0.168258,0.090909,0.040454,0.276117
address.address_id,inventory.inventory_id,address,inventory,0.000000,0.000000,0.250000,0.043444,0.437500
address.address_id,inventory.film_id,address,inventory,0.000000,0.000000,0.300000,0.035988,0.475000
address.address_id,inventory.store_id,address,inventory,0.240499,0.065390,0.500000,0.040005,0.608652
address.address_id,inventory.last_update,address,inventory,0.618836,0.168258,0.090909,0.035923,0.276117
address.address_id,language.language_id,address,language,0.000000,0.000000,0.363636,0.033720,0.522727
address.address_id,language.name,address,language,0.270208,0.073468,0.100000,0.029449,0.306633
address.address_id,language.last_update,address,language,0.618836,0.168258,0.090909,0.026315,0.276117
address.address_id,payment.payment_id,address,payment,0.000000,0.000000,0.400000,0.044761,0.550000
address.address_id,payment.customer_id,address,payment,0.000000,0.000000,0.272727,0.069973,0.454545
address.address_id,payment.staff_id,address,payment,0.240499,0.065390,0.300000,0.048637,0.458652
address.address_id,payment.rental_id,address,payment,0.031713,0.008623,0.300000,0.043159,0.472844
address.address_id,payment.amount,address,payment,0.043403,0.011801,0.100000,0.045494,0.322050
address.address_id,payment.payment_date,address,payment,0.290453,0.078973,0.166667,0.032981,0.355257
address.address_id,payment.last_update,address,payment,0.290453,0.078973,0.090909,0.034445,0.298439
address.address_id,rental.rental_id,address,rental,0.000000,0.000000,0.300000,0.046764,0.475000
address.address_id,rental.rental_date,address,rental,0.290453,0.078973,0.000000,0.033747,0.230257
address.address_id,rental.inventory_id,address,rental,0.011966,0.003253,0.250000,0.043282,0.436687
address.address_id,rental.customer_id,address,rental,0.026571,0.007225,0.272727,0.068866,0.452739
address.address_id,rental.return_date,address,rental,0.290453,0.078973,0.090909,0.033113,0.298439
address.address_id,rental.staff_id,address,rental,0.240499,0.065390,0.300000,0.050895,0.458652
address.address_id,rental.last_update,address,rental,0.339740,0.092374,0.090909,0.030231,0.295088
address.address_id,staff.staff_id,address,staff,0.240499,0.065390,0.300000,0.051198,0.458652
address.address_id,staff.first_name,address,staff,0.326331,0.088728,0.100000,0.042252,0.302818
address.address_id,staff.last_name,address,staff,0.326268,0.088711,0.000000,0.040261,0.227822
address.address_id,staff.address_id,address,staff,0.301092,0.081865,1.000000,0.047139,0.979534
address.address_id,staff.picture,address,staff,1.692652,0.460224,0.000000,0.050412,0.134944
address.address_id,staff.email,address,staff,0.339600,0.092336,0.200000,0.038294,0.376916
address.address_id,staff.store_id,address,staff,0.240499,0.065390,0.500000,0.045741,0.608652
address.address_id,staff.active,address,staff,0.619116,0.168335,0.100000,0.057664,0.282916
address.address_id,staff.username,address,staff,0.326331,0.088728,0.100000,0.049987,0.302818
address.address_id,staff.password,address,staff,0.618510,0.168170,0.200000,0.044207,0.357958
address.address_id,staff.last_update,address,staff,0.618836,0.168258,0.090909,0.039563,0.276117
address.address_id,store.store_id,address,store,0.240499,0.065390,0.500000,0.049406,0.608652
address.address_id,store.manager_staff_id,address,store,0.240499,0.065390,0.375000,0.053194,0.514902
address.address_id,store.address_id,address,store,0.240499,0.065390,1.000000,0.044222,0.983652
address.address_id,store.last_update,address,store,0.618836,0.168258,0.090909,0.048357,0.276117
address.address,address.address2,address,address,0.917795,0.249544,0.875000,0.034959,0.843864
address.address,address.district,address,address,0.010431,0.002836,0.125000,0.023690,0.343041
address.address,address.city_id,address,address,0.293055,0.079680,0.000000,0.026584,0.230080
address.address,address.postal_code,address,address,0.280764,0.076338,0.090909,0.030114,0.299097
address.address,address.phone,address,address,2.266537,0.616260,0.142857,0.034622,0.203078
address.address,address.last_update,address,address,0.053622,0.014580,0.090909,0.023362,0.314537
address.address,category.category_id,address,category,0.281300,0.076484,0.181818,0.026261,0.367242
address.address,category.name,address,category,0.020327,0.005527,0.142857,0.022895,0.355761
address.address,category.last_update,address,category,0.707855,0.192462,0.090909,0.020981,0.270066
address.address,city.city_id,address,city,0.281300,0.076484,0.000000,0.026933,0.230879
address.address,city.city,address,city,0.109686,0.029823,0.000000,0.019526,0.242544
address.address,city.country_id,address,city,0.338505,0.092038,0.100000,0.024157,0.301991
address.address,city.last_update,address,city,0.707855,0.192462,0.090909,0.019893,0.270066
address.address,customer.customer_id,address,customer,0.281300,0.076484,0.090909,0.063693,0.299061
address.address,customer.store_id,address,customer,0.482695,0.131242,0.250000,0.052757,0.404689
address.address,customer.first_name,address,customer,0.002467,0.000671,0.000000,0.049022,0.249832
address.address,customer.last_name,address,customer,0.018572,0.005050,0.111111,0.047059,0.332071
address.address,customer.email,address,customer,0.003513,0.000955,0.000000,0.042524,0.249761
address.address,customer.address_id,address,customer,0.327887,0.089151,0.700000,0.051511,0.752712
address.address,customer.active,address,customer,0.397056,0.107958,0.142857,0.062201,0.330153
address.address,customer.create_date,address,customer,0.396846,0.107900,0.090909,0.050183,0.291207
address.address,customer.last_update,address,customer,0.707855,0.192462,0.090909,0.050122,0.270066
address.address,film.film_id,address,film,0.281300,0.076484,0.000000,0.026080,0.230879
address.address,film.title,address,film,0.000610,0.000166,0.142857,0.023698,0.357101
address.address,film.description,address,film,0.187903,0.051090,0.090909,0.027927,0.305409
address.address,film.release_year,address,film,0.654257,0.177889,0.166667,0.022692,0.330528
address.address,film.language_id,address,film,0.708065,0.192519,0.181818,0.021024,0.338234
address.address,film.original_language_id,address,film,0.917795,0.249544,0.100000,0.025256,0.262614
address.address,film.rental_duration,address,film,0.302179,0.082161,0.200000,0.027948,0.379460
address.address,film.rental_rate,address,film,0.436129,0.118581,0.181818,0.027364,0.356718
address.address,film.length,address,film,0.268246,0.072935,0.000000,0.025391,0.231766
address.address,film.replacement_cost,address,film,0.320617,0.087174,0.187500,0.022016,0.368831
address.address,film.rating,address,film,0.003115,0.000847,0.000000,0.021118,0.249788
address.address,film.special_features,address,film,0.198348,0.053930,0.187500,0.026508,0.377143
address.address,film.last_update,address,film,0.707855,0.192462,0.090909,0.017648,0.270066
address.address,film_category.film_id,address,film_category,0.281300,0.076484,0.000000,0.027760,0.230879
address.address,film_category.category_id,address,film_category,0.305065,0.082946,0.181818,0.025802,0.365627
address.address,film_category.last_update,address,film_category,0.707855,0.192462,0.090909,0.021120,0.270066
address.address,inventory.inventory_id,address,inventory,0.281300,0.076484,0.083333,0.030505,0.293379
address.address,inventory.film_id,address,inventory,0.281300,0.076484,0.000000,0.025459,0.230879
address.address,inventory.store_id,address,inventory,0.482695,0.131242,0.250000,0.028601,0.404689
address.address,inventory.last_update,address,inventory,0.707855,0.192462,0.090909,0.023739,0.270066
address.address,language.language_id,address,language,0.281300,0.076484,0.181818,0.024108,0.367242
address.address,language.name,address,language,0.032664,0.008881,0.142857,0.021055,0.354922
address.address,language.last_update,address,language,0.707855,0.192462,0.090909,0.018814,0.270066
address.address,payment.payment_id,address,payment,0.281300,0.076484,0.100000,0.032002,0.305879
address.address,payment.customer_id,address,payment,0.281300,0.076484,0.090909,0.050027,0.299061
address.address,payment.staff_id,address,payment,0.482695,0.131242,0.000000,0.034773,0.217189
address.address,payment.rental_id,address,payment,0.313013,0.085107,0.000000,0.030856,0.228723
address.address,payment.amount,address,payment,0.324703,0.088285,0.142857,0.032525,0.335071
address.address,payment.payment_date,address,payment,0.052980,0.014405,0.083333,0.023579,0.308899
address.address,payment.last_update,address,payment,0.052980,0.014405,0.090909,0.024626,0.314581
address.address,rental.rental_id,address,rental,0.281300,0.076484,0.000000,0.033434,0.230879
address.address,rental.rental_date,address,rental,0.052980,0.014405,0.090909,0.025093,0.314581
address.address,rental.inventory_id,address,rental,0.269334,0.073231,0.083333,0.030944,0.294192
address.address,rental.customer_id,address,rental,0.268767,0.073076,0.090909,0.049235,0.299913
address.address,rental.return_date,address,rental,0.052980,0.014405,0.090909,0.024235,0.314581
address.address,rental.staff_id,address,rental,0.482695,0.131242,0.000000,0.036387,0.217189
address.address,rental.last_update,address,rental,0.396846,0.107900,0.090909,0.021613,0.291207
address.address,staff.staff_id,address,staff,0.482695,0.131242,0.000000,0.036603,0.217189
address.address,staff.first_name,address,staff,0.383366,0.104235,0.000000,0.030207,0.223941
address.address,staff.last_name,address,staff,0.383304,0.104218,0.111111,0.028784,0.307279
address.address,staff.address_id,address,staff,0.543287,0.147717,0.700000,0.033701,0.738071
address.address,staff.picture,address,staff,1.838143,0.499782,0.000000,0.036042,0.125055
address.address,staff.email,address,staff,0.396976,0.107936,0.000000,0.027378,0.223016
address.address,staff.store_id,address,staff,0.482695,0.131242,0.250000,0.032702,0.404689
address.address,staff.active,address,staff,0.708065,0.192519,0.142857,0.041227,0.309013
address.address,staff.username,address,staff,0.383366,0.104235,0.125000,0.035738,0.317691
address.address,staff.password,address,staff,0.708171,0.192548,0.125000,0.031606,0.295613
address.address,staff.last_update,address,staff,0.707855,0.192462,0.090909,0.028285,0.270066
address.address,store.store_id,address,store,0.482695,0.131242,0.250000,0.035323,0.404689
address.address,store.manager_staff_id,address,store,0.482695,0.131242,0.187500,0.038030,0.357814
address.address,store.address_id,address,store,0.482695,0.131242,0.700000,0.031616,0.742189
address.address,store.last_update,address,store,0.707855,0.192462,0.090909,0.034572,0.270066
address.address2,address.district,address,address,0.928226,0.252380,0.000000,0.034810,0.186905
address.address2,address.city_id,address,address,0.784060,0.213182,0.000000,0.039063,0.196704
address.address2,address.postal_code,address,address,0.771769,0.209840,0.000000,0.044249,0.197540
address.address2,address.phone,address,address,2.757542,0.749762,0.125000,0.050874,0.156310
address.address2,address.last_update,address,address,0.926296,0.251855,0.090909,0.034328,0.255218
address.address2,category.category_id,address,category,0.772305,0.209986,0.181818,0.064464,0.333867
address.address2,category.name,address,category,0.897767,0.244098,0.125000,0.058800,0.282725
address.address2,category.last_update,address,category,0.731127,0.198790,0.090909,0.040965,0.268484
address.address2,city.city_id,address,city,0.772305,0.209986,0.000000,0.039576,0.197504
address.address2,city.city,address,city,1.027481,0.279367,0.000000,0.028692,0.180158
address.address2,city.country_id,address,city,0.829510,0.225540,0.100000,0.035497,0.268615
address.address2,city.last_update,address,city,0.731127,0.198790,0.090909,0.029230,0.268484
address.address2,customer.customer_id,address,customer,0.772305,0.209986,0.090909,0.093591,0.265685
address.address2,customer.store_id,address,customer,0.580546,0.157848,0.250000,0.077522,0.398038
address.address2,customer.first_name,address,customer,0.915656,0.248962,0.000000,0.072033,0.187759
address.address2,customer.last_name,address,customer,0.899557,0.244585,0.111111,0.069149,0.272187
address.address2,customer.email,address,customer,0.920838,0.250371,0.000000,0.062485,0.187407
address.address2,customer.address_id,address,customer,0.818892,0.222653,0.700000,0.075691,0.719337
address.address2,customer.active,address,customer,0.583362,0.158613,0.125000,0.091398,0.304097
address.address2,customer.create_date,address,customer,0.583082,0.158537,0.090909,0.073739,0.278547
address.address2,customer.last_update,address,customer,0.731127,0.198790,0.090909,0.073649,0.268484
